7,,27242,,,,,,,,,,"1,762.00",,,,184,,,564.5,,,510,,,
8,,26243,,,,,,,,,,"1,762.00",,,,694,,,557,,,476,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,762.00",,,,0,,"1,762.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,762.00",,,|,,
2,,0,,,,359,,"1,762.00",,,359,,,"1,762.00",,,"1,220.00",,,359,,,---,,
3,,0,,,,717,,"1,762.00",,,717,,,"1,762.00",,,861,,,358,,,---,,
4,,870,,,,359,,870,,,717,,,"1,762.00",,,358,,,870,,,|,,
5,,"1,655.00",,,,359,,"1,655.00",,,717,,,892,,,358,,,785,,,|,,
6,,0,,,,"1,097.00",,"1,762.00",,,"1,097.00",,,"1,762.00",,,503,,,380,,,---,,
7,,878,,,,717,,878,,,"1,097.00",,,"1,762.00",,,380,,,878,,,|,,
8,,"1,756.00",,,,717,,"1,756.00",,,"1,097.00",,,884,,,380,,,878,,,|,,
9,,"1,762.00",,,,184,,"2,440.00",,,184,,,678,,,"1,220.00",,,184,,,---,,
10,,"2,431.00",,,,0,,"2,431.00",,,184,,,678,,,184,,,669,,,|,,
11,,"1,762.00",,,,694,,"2,440.00",,,694,,,678,,,"1,036.00",,,510,,,---,,
12,,"2,326.50",,,,184,,"2,326.50",,,694,,,678,,,510,,,564.5,,,|,,
13,,"1,762.00",,,,"1,170.00",,"2,440.00",,,"1,170.00",,,678,,,526,,,476,,,---,,
14,,"2,319.00",,,,694,,"2,319.00",,,"1,170.00",,,678,,,476,,,557,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,186.0)   11,186.0",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
27 of 27,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,23288,,,,,,,,,,0,,,,0,,,360,,,785,,,*
2,,26445,,*,,,,,*,,,0,,,,785,,,192,,,398,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,360,,,,0,,360,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,360,,,|,,
2,,0,,,,785,,360,,,785,,,360,,,"1,220.00",,,785,,,---,,
3,,0,,,,"1,183.00",,360,,,"1,183.00",,,360,,,435,,,398,,,---,,
4,,192,,,,785,,192,,,"1,183.00",,,360,,,398,,,192,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 2,338.0)   2,338.0",,,,,,,,,,,,,,,Count of cuts   (1 x 4)   4,,,,,,,,,,
