11,,"2,429.00",,,,0,,"2,429.00",,,"1,220.00",,,445,,,"1,220.00",,,434,,,|,,
12,,"1,995.00",,,,556,,"2,429.00",,,556,,,434,,,"1,220.00",,,556,,,---,,
13,,"1,995.00",,,,"1,215.00",,"2,429.00",,,"1,215.00",,,434,,,664,,,659,,,---,,
14,,"2,401.00",,,,556,,"2,401.00",,,"1,215.00",,,434,,,659,,,406,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,875.0)   10,875.0",,Count of cuts   (1 x 14)   14,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
28 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5268,,,,,,,,,,0,,,,0,,,558,,,816,,,*
2,,5195,,,,,,,,,,0,,,,816,,,555,,,344,,,
3,,3544,,,,,,,,,,558,,,,0,,,577,,,741,,,*
4,,7118,,,,,,,,,,558,,,,741,,,575,,,435,,,*
5,,5448,,,,,,,,,,"1,135.00",,,,0,,,562,,,761,,,*
6,,5242,,,,,,,,,,"1,135.00",,,,761,,,556,,,434,,,*
7,,3990,,,,,,,,,,"1,697.00",,,,0,,,322,,,"1,127.00",,,*
8,,5115,,,,,,,,,,"2,019.00",,,,0,,,408,,,751,,,*
9,,5109,,,,,,,,,,"2,019.00",,,,751,,,397,,,445,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,558,,,,0,,558,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,558,,,|,,
2,,0,,,,816,,558,,,816,,,558,,,"1,220.00",,,816,,,---,,
3,,0,,,,"1,160.00",,558,,,"1,160.00",,,558,,,404,,,344,,,---,,
4,,555,,,,816,,555,,,"1,160.00",,,558,,,344,,,555,,,|,,
5,,"1,135.00",,,,0,,"1,135.00",,,"1,220.00",,,"1,882.00",,,"1,220.00",,,577,,,|,,
6,,558,,,,741,,"1,135.00",,,741,,,577,,,"1,220.00",,,741,,,---,,
7,,558,,,,"1,176.00",,"1,135.00",,,"1,176.00",,,577,,,479,,,435,,,---,,
8,,"1,133.00",,,,741,,"1,133.00",,,"1,176.00",,,577,,,435,,,575,,,|,,
9,,"1,697.00",,,,0,,"1,697.00",,,"1,220.00",,,"1,305.00",,,"1,220.00",,,562,,,|,,
10,,"1,135.00",,,,761,,"1,697.00",,,761,,,562,,,"1,220.00",,,761,,,---,,
11,,"1,135.00",,,,"1,195.00",,"1,697.00",,,"1,195.00",,,562,,,459,,,434,,,---,,
12,,"1,691.00",,,,761,,"1,691.00",,,"1,195.00",,,562,,,434,,,556,,,|,,
13,,"2,019.00",,,,0,,"2,019.00",,,"1,220.00",,,743,,,"1,220.00",,,322,,,|,,
14,,"1,697.00",,,,"1,127.00",,"2,019.00",,,"1,127.00",,,322,,,"1,220.00",,,"1,127.00",,,---,,
15,"2,427.00",0,"2,427.00","1,220.00",421,"1,220.00",408,|,,,,,,,,,,,,,,,,,
16,"2,019.00",751,"2,427.00",751,408,"1,220.00",751,---,,,,,,,,,,,,,,,,,
17,"2,019.00","1,196.00","2,427.00","1,196.00",408,469,445,---,,,,,,,,,,,,,,,,,
18,"2,416.00",751,"2,416.00","1,196.00",408,445,397,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,290.0)   12,290.0",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
29 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6952,,,,,,,,,,0,,,,0,,,928,,,558,,,
2,,7306,,,,,,,,,,0,,,,558,,,902,,,327,,,
3,,6105,,,,,,,,,,0,,,,885,,,902,,,327,,,
4,,6598,,,,,,,,,,928,,,,0,,,556,,,431,,,*
5,,6033,,,,,,,,,,928,,,,431,,,555,,,788,,,*
6,,5539,,,,,,,,,,"1,484.00",,,,0,,,808,,,577,,,
7,,6685,,,,,,,,,,"1,484.00",,,,577,,,796,,,555,,,
8,,6615,,,,,,,,,,"2,292.00",,,,0,,,147.5,,,980,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,928,,,,0,,928,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,928,,,|,,
2,,0,,,,558,,928,,,558,,,928,,,"1,220.00",,,558,,,---,,
3,,0,,,,885,,928,,,885,,,928,,,662,,,327,,,---,,
4,,902,,,,558,,902,,,885,,,928,,,327,,,902,,,|,,
5,,0,,,,"1,212.00",,928,,,"1,212.00",,,928,,,335,,,327,,,---,,
6,,902,,,,885,,902,,,"1,212.00",,,928,,,327,,,902,,,|,,
7,,"1,484.00",,,,0,,"1,484.00",,,"1,220.00",,,"1,512.00",,,"1,220.00",,,556,,,|,,
8,,928,,,,431,,"1,484.00",,,431,,,556,,,"1,220.00",,,431,,,---,,
9,,928,,,,"1,219.00",,"1,484.00",,,"1,219.00",,,556,,,789,,,788,,,---,,
10,,"1,483.00",,,,431,,"1,483.00",,,"1,219.00",,,556,,,788,,,555,,,|,,
11,,"2,292.00",,,,0,,"2,292.00",,,"1,220.00",,,956,,,"1,220.00",,,808,,,|,,
12,,"1,484.00",,,,577,,"2,292.00",,,577,,,808,,,"1,220.00",,,577,,,---,,
13,,"1,484.00",,,,"1,132.00",,"2,292.00",,,"1,132.00",,,808,,,643,,,555,,,---,,
14,,"2,280.00",,,,577,,"2,280.00",,,"1,132.00",,,808,,,555,,,796,,,|,,
15,,"2,439.50",,,,0,,"2,439.50",,,"1,220.00",,,148,,,"1,220.00",,,147.5,,,|,,
16,,"2,292.00",,,,980,,"2,439.50",,,980,,,147.5,,,"1,220.00",,,980,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,536.5)   12,536.5",,,,,,,,,,,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
30 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6532,,,,,,,,,,0,,,,0,,,"2,324.00",,,405,,,
2,,6111,,,,,,,,,,0,,,,405,,,"2,348.00",,,428,,,
3,,6110,,,,,,,,,,0,,,,833,,,613,,,380,,,
4,,4368,,,,,,,,,,613,,,,833,,,"1,706.00",,,380,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,405,,"2,440.00",,,405,,,"2,440.00",,,"1,220.00",,,405,,,---,,
2,,"2,324.00",,,,0,,"2,324.00",,,405,,,"2,440.00",,,405,,,"2,324.00",,,|,,
3,,0,,,,833,,"2,440.00",,,833,,,"2,440.00",,,815,,,428,,,---,,
4,,"2,348.00",,,,405,,"2,348.00",,,833,,,"2,440.00",,,428,,,"2,348.00",,,|,,
5,,0,,,,"1,213.00",,"2,440.00",,,"1,213.00",,,"2,440.00",,,387,,,380,,,---,,
6,,613,,,,833,,613,,,"1,213.00",,,"2,440.00",,,380,,,613,,,|,,
7,,"2,319.00",,,,833,,"2,319.00",,,"1,213.00",,,"1,827.00",,,380,,,"1,706.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 8,913.0)   8,913.0",,,,,,,,,,,,,,,Count of cuts   (1 x 7)   7,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
31 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4358,,,,,,,,,,0,,,,0,,,"2,296.00",,,450.5,,,
2,,5738,,,,,,,,,,0,,,,450.5,,,"1,514.00",,,320,,,
3,,5528,,,,,,,,,,"1,514.00",,,,450.5,,,901,,,308,,,
4,,4856,,,,,,,,,,0,,,,770.5,,,"2,324.00",,,380,,,
5,,3593,,,,,,,,,,0,,,,"1,150.50",,,788,,,58,,,
6,,6483,,,,,,,,,,788,,,,"1,150.50",,,761,,,58,,,
7,,5069,,,,,,,,,,"1,549.00",,,,"1,150.50",,,886,,,58,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,450.5,,"2,440.00",,,450.5,,,"2,440.00",,,"1,220.00",,,450.5,,,---,,
2,,"2,296.00",,,,0,,"2,296.00",,,450.5,,,"2,440.00",,,450.5,,,"2,296.00",,,|,,
3,,0,,,,770.5,,"2,440.00",,,770.5,,,"2,440.00",,,769.5,,,320,,,---,,
4,,"1,514.00",,,,450.5,,"1,514.00",,,770.5,,,"2,440.00",,,320,,,"1,514.00",,,|,,
5,,"2,415.00",,,,450.5,,"2,415.00",,,770.5,,,926,,,320,,,901,,,|,,
6,,"1,514.00",,,,758.5,,"2,415.00",,,758.5,,,901,,,320,,,308,,,---,,
7,,0,,,,"1,150.50",,"2,440.00",,,"1,150.50",,,"2,440.00",,,449.5,,,380,,,---,,
8,,"2,324.00",,,,770.5,,"2,324.00",,,"1,150.50",,,"2,440.00",,,380,,,"2,324.00",,,|,,
9,,0,,,,"1,208.50",,"2,440.00",,,"1,208.50",,,"2,440.00",,,69.5,,,58,,,---,,
10,,788,,,,"1,150.50",,788,,,"1,208.50",,,"2,440.00",,,58,,,788,,,|,,
11,,"1,549.00",,,,"1,150.50",,"1,549.00",,,"1,208.50",,,"1,652.00",,,58,,,761,,,|,,
12,,"2,435.00",,,,"1,150.50",,"2,435.00",,,"1,208.50",,,891,,,58,,,886,,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,305.5)   12,305.5",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
32 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6418,,,,,,,,,,0,,,,0,,,"1,602.00",,,555,,,
2,,5976,,,,,,,,,,0,,,,555,,,817,,,577,,,
3,,6149,,,,,,,,,,817,,,,555,,,761,,,577,,,
4,,4090,,,,,,,,,,0,,,,"1,132.00",,,808,,,58,,,
5,,7123,,,,,,,,,,808,,,,"1,132.00",,,752,,,58,,,
6,,5519,,,,,,,,,,"1,602.00",,,,0,,,536,,,901,,,*
7,,7350,,,,,,,,,,"1,602.00",,,,901,,,304,,,300,,,*
8,,4609,,,,,,,,,,"2,138.00",,,,0,,,300,,,597,,,*
9,,3737,,,,,,,,,,"2,138.00",,,,597,,,288,,,611,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,602.00",,,,0,,"1,602.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,602.00",,,|,,
2,,0,,,,555,,"1,602.00",,,555,,,"1,602.00",,,"1,220.00",,,555,,,---,,
3,,0,,,,"1,132.00",,"1,602.00",,,"1,132.00",,,"1,602.00",,,665,,,577,,,---,,
4,,817,,,,555,,817,,,"1,132.00",,,"1,602.00",,,577,,,817,,,|,,
5,,"1,578.00",,,,555,,"1,578.00",,,"1,132.00",,,785,,,577,,,761,,,|,,
6,,0,,,,"1,190.00",,"1,602.00",,,"1,190.00",,,"1,602.00",,,88,,,58,,,---,,
7,,808,,,,"1,132.00",,808,,,"1,190.00",,,"1,602.00",,,58,,,808,,,|,,
8,,"1,560.00",,,,"1,132.00",,"1,560.00",,,"1,190.00",,,794,,,58,,,752,,,|,,
9,,"2,138.00",,,,0,,"2,138.00",,,"1,220.00",,,838,,,"1,220.00",,,536,,,|,,
10,,"1,602.00",,,,901,,"2,138.00",,,901,,,536,,,"1,220.00",,,901,,,---,,
11,,"1,602.00",,,,"1,201.00",,"2,138.00",,,"1,201.00",,,536,,,319,,,300,,,---,,
12,,"1,906.00",,,,901,,"1,906.00",,,"1,201.00",,,536,,,300,,,304,,,|,,
13,,"2,438.00",,,,0,,"2,438.00",,,"1,220.00",,,302,,,"1,220.00",,,300,,,|,,
14,,"2,138.00",,,,597,,"2,438.00",,,597,,,300,,,"1,220.00",,,597,,,---,,
15,"2,138.00","1,208.00","2,438.00","1,208.00",300,623,611,---,,,,,,,,,,,,,,,,,
16,"2,426.00",597,"2,426.00","1,208.00",300,611,288,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,319.0)   12,319.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
33 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4348,,,,,,,,,,0,,,,0,,,908,,,344,,,
2,,5229,,,,,,,,,,908,,,,0,,,901,,,308,,,
3,,5318,,,,,,,,,,"1,809.00",,,,0,,,612,,,307,,,
4,,7342,,,,,,,,,,0,,,,344,,,983.5,,,465,,,
5,,7575,,,,,,,,,,983.5,,,,344,,,895.5,,,450,,,
6,,6555,,,,,,,,,,"1,879.00",,,,344,,,536,,,447,,,*
7,,5374,,,,,,,,,,0,,,,809,,,"2,324.00",,,405,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,344,,"2,440.00",,,344,,,"2,440.00",,,"1,220.00",,,344,,,---,,
2,,908,,,,0,,908,,,344,,,"2,440.00",,,344,,,908,,,|,,
3,,"1,809.00",,,,0,,"1,809.00",,,344,,,"1,532.00",,,344,,,901,,,|,,
4,,908,,,,308,,"1,809.00",,,308,,,901,,,344,,,308,,,---,,
5,,"2,421.00",,,,0,,"2,421.00",,,344,,,631,,,344,,,612,,,|,,
6,,"1,809.00",,,,307,,"2,421.00",,,307,,,612,,,344,,,307,,,---,,
7,,0,,,,809,,"2,440.00",,,809,,,"2,440.00",,,876,,,465,,,---,,
8,,983.5,,,,344,,983.5,,,809,,,"2,440.00",,,465,,,983.5,,,|,,
9,,"1,879.00",,,,344,,"1,879.00",,,809,,,"1,456.50",,,465,,,895.5,,,|,,
10,,983.5,,,,794,,"1,879.00",,,794,,,895.5,,,465,,,450,,,---,,
11,,"2,415.00",,,,344,,"2,415.00",,,809,,,561,,,465,,,536,,,|,,
12,,"1,879.00",,,,791,,"2,415.00",,,791,,,536,,,465,,,447,,,---,,
13,,0,,,,"1,214.00",,"2,440.00",,,"1,214.00",,,"2,440.00",,,411,,,405,,,---,,
14,,"2,324.00",,,,809,,"2,324.00",,,"1,214.00",,,"2,440.00",,,405,,,"2,324.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,096.5)   13,096.5",,,,,,,,,,,,,,,Count of cuts   (1 x 14)   14,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
34 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6557,,,,,,,,,,0,,,,0,,,430,,,445,,,
2,,5873,,,,,,,,,,430,,,,0,,,786,,,437,,,
3,,4035,,,,,,,,,,"1,216.00",,,,0,,,445,,,430,,,*
4,,6230,,,,,,,,,,"1,661.00",,,,0,,,752,,,427,,,
5,,4508,,,,,,,,,,0,,,,445,,,"2,214.00",,,463,,,
6,,3668,,,,,,,,,,0,,,,908,,,901,,,308,,,
7,,5975,,,,,,,,,,901,,,,908,,,901,,,308,,,
8,,3840,,,,,,,,,,"1,802.00",,,,908,,,612,,,307,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,445,,"2,440.00",,,445,,,"2,440.00",,,"1,220.00",,,445,,,---,,
2,,430,,,,0,,430,,,445,,,"2,440.00",,,445,,,430,,,|,,
3,,"1,216.00",,,,0,,"1,216.00",,,445,,,"2,010.00",,,445,,,786,,,|,,
4,,430,,,,437,,"1,216.00",,,437,,,786,,,445,,,437,,,---,,
5,,"1,661.00",,,,0,,"1,661.00",,,445,,,"1,224.00",,,445,,,445,,,|,,
6,,"1,216.00",,,,430,,"1,661.00",,,430,,,445,,,445,,,430,,,---,,
7,,"2,413.00",,,,0,,"2,413.00",,,445,,,779,,,445,,,752,,,|,,
8,,"1,661.00",,,,427,,"2,413.00",,,427,,,752,,,445,,,427,,,---,,
9,,0,,,,908,,"2,440.00",,,908,,,"2,440.00",,,775,,,463,,,---,,
10,,"2,214.00",,,,445,,"2,214.00",,,908,,,"2,440.00",,,463,,,"2,214.00",,,|,,
11,,0,,,,"1,216.00",,"2,440.00",,,"1,216.00",,,"2,440.00",,,312,,,308,,,---,,
12,,901,,,,908,,901,,,"1,216.00",,,"2,440.00",,,308,,,901,,,|,,
13,,"1,802.00",,,,908,,"1,802.00",,,"1,216.00",,,"1,539.00",,,308,,,901,,,|,,
14,,"2,414.00",,,,908,,"2,414.00",,,"1,216.00",,,638,,,308,,,612,,,|,,
15,,"1,802.00",,,,"1,215.00",,"2,414.00",,,"1,215.00",,,612,,,308,,,307,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 13,082.0)   13,082.0",,,,,,,,,,,,,,,Count of cuts   (1 x 15)   15,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
35 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,6541,,,,,,,,,,0,,,,0,,,"2,324.00",,,405,,,
2,,6052,,,,,,,,,,0,,,,405,,,"2,114.00",,,413.5,,,
3,,6847,,,,,,,,,,"2,114.00",,,,405,,,302.5,,,359,,,*
4,,7552,,,,,,,,,,0,,,,818.5,,,"2,324.00",,,380,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,405,,"2,440.00",,,405,,,"2,440.00",,,"1,220.00",,,405,,,---,,
2,,"2,324.00",,,,0,,"2,324.00",,,405,,,"2,440.00",,,405,,,"2,324.00",,,|,,
3,,0,,,,818.5,,"2,440.00",,,818.5,,,"2,440.00",,,815,,,413.5,,,---,,
4,,"2,114.00",,,,405,,"2,114.00",,,818.5,,,"2,440.00",,,413.5,,,"2,114.00",,,|,,
5,,"2,416.50",,,,405,,"2,416.50",,,818.5,,,326,,,413.5,,,302.5,,,|,,
6,,"2,114.00",,,,764,,"2,416.50",,,764,,,302.5,,,413.5,,,359,,,---,,
7,,0,,,,"1,198.50",,"2,440.00",,,"1,198.50",,,"2,440.00",,,401.5,,,380,,,---,,
8,,"2,324.00",,,,818.5,,"2,324.00",,,"1,198.50",,,"2,440.00",,,380,,,"2,324.00",,,|,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 9,234.5)   9,234.5",,,,,,,,,,,,,,,Count of cuts   (1 x 8)   8,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
36 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,5932,,,,,,,,,,0,,,,0,,,575,,,882,,,*
2,,4602,,,,,,,,,,575,,,,0,,,536,,,872,,,*
3,,5014,,,,,,,,,,"1,111.00",,,,0,,,558,,,807,,,*
4,,4039,,,,,,,,,,"1,669.00",,,,0,,,751,,,408,,,
5,,4014,,,,,,,,,,"1,669.00",,,,408,,,751,,,408,,,
6,,5791,,,,,,,,,,0,,,,882,,,"1,037.00",,,328,,,
7,,3708,,,,,,,,,,"1,037.00",,,,882,,,"1,322.00",,,323,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,882,,"2,440.00",,,882,,,"2,440.00",,,"1,220.00",,,882,,,---,,
2,,575,,,,0,,575,,,882,,,"2,440.00",,,882,,,575,,,|,,
3,,"1,111.00",,,,0,,"1,111.00",,,882,,,"1,865.00",,,882,,,536,,,|,,
4,,575,,,,872,,"1,111.00",,,872,,,536,,,882,,,872,,,---,,
5,,"1,669.00",,,,0,,"1,669.00",,,882,,,"1,329.00",,,882,,,558,,,|,,
6,,"1,111.00",,,,807,,"1,669.00",,,807,,,558,,,882,,,807,,,---,,
7,,"2,420.00",,,,0,,"2,420.00",,,882,,,771,,,882,,,751,,,|,,
8,,"1,669.00",,,,408,,"2,420.00",,,408,,,751,,,882,,,408,,,---,,
9,,"1,669.00",,,,816,,"2,420.00",,,816,,,751,,,474,,,408,,,---,,
10,,0,,,,"1,210.00",,"2,440.00",,,"1,210.00",,,"2,440.00",,,338,,,328,,,---,,
11,,"1,037.00",,,,882,,"1,037.00",,,"1,210.00",,,"2,440.00",,,328,,,"1,037.00",,,|,,
12,,"2,359.00",,,,882,,"2,359.00",,,"1,210.00",,,"1,403.00",,,328,,,"1,322.00",,,|,,
13,,"1,037.00",,,,"1,205.00",,"2,359.00",,,"1,205.00",,,"1,322.00",,,328,,,323,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 12,982.0)   12,982.0",,,,,,,,,,,,,,,Count of cuts   (1 x 13)   13,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
37 of 50,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,4187,,,,,,,,,,0,,,,0,,,761,,,487,,,
2,,4758,,,,,,,,,,0,,,,487,,,761,,,699.5,,,
3,,4474,,,,,,,,,,761,,,,0,,,446,,,536,,,
4,,4445,,,,,,,,,,761,,,,536,,,426,,,620,,,*
5,,7246,,,,,,,,,,"1,207.00",,,,0,,,906,,,573,,,
6,,7574,,,,,,,,,,"1,207.00",,,,573,,,895.5,,,450,,,
7,,5648,,,,,,,,,,"1,207.00",,,,"1,023.00",,,711,,,158,,,
8,,5265,,,,,,,,,,"2,113.00",,,,0,,,322,,,"1,127.00",,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,761,,,,0,,761,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,761,,,|,,
2,,0,,,,487,,761,,,487,,,761,,,"1,220.00",,,487,,,---,,
3,,0,,,,"1,186.50",,761,,,"1,186.50",,,761,,,733,,,699.5,,,---,,
4,,"1,207.00",,,,0,,"1,207.00",,,"1,220.00",,,"1,679.00",,,"1,220.00",,,446,,,|,,
5,,761,,,,536,,"1,207.00",,,536,,,446,,,"1,220.00",,,536,,,---,,
6,,761,,,,"1,156.00",,"1,207.00",,,"1,156.00",,,446,,,684,,,620,,,---,,
7,,"1,187.00",,,,536,,"1,187.00",,,"1,156.00",,,446,,,620,,,426,,,|,,
8,,"2,113.00",,,,0,,"2,113.00",,,"1,220.00",,,"1,233.00",,,"1,220.00",,,906,,,|,,
9,,"1,207.00",,,,573,,"2,113.00",,,573,,,906,,,"1,220.00",,,573,,,---,,
