"Sum of cuts   (1 x 18,305.0)   18,305.0",,,,,,Count of cuts   (1 x 23)   23,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
24 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,7936,,,,,,,,,,0,,,,0,,,829,,,485,,,
2,,10744,,,,,,,,,,829,,,,0,,,763,,,483,,,
3,,9814,,,,,,,,,,"1,592.00",,,,0,,,560,,,468.5,,,*
4,,8810,,,,,,,,,,"2,152.00",,,,0,,,277,,,439,,,*
5,,12617,,,,,,,,,,0,,,,485,,,"1,250.00",,,324,,,
6,,9248,,,,,,,,,,"1,250.00",,,,485,,,960,,,323,,,
7,,12285,,,,,,,,,,0,,,,809,,,325,,,398.5,,,*
8,,12499,,,,,,,,,,325,,,,809,,,325,,,398.5,,,*
9,,12415,,,,,,,,,,650,,,,809,,,536,,,367,,,*
10,,12573,,,,,,,,,,"1,186.00",,,,809,,,"1,250.00",,,324,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,485,,"2,440.00",,,485,,,"2,440.00",,,"1,220.00",,,485,,,---,,
2,,829,,,,0,,829,,,485,,,"2,440.00",,,485,,,829,,,|,,
3,,"1,592.00",,,,0,,"1,592.00",,,485,,,"1,611.00",,,485,,,763,,,|,,
4,,829,,,,483,,"1,592.00",,,483,,,763,,,485,,,483,,,---,,
5,,"2,152.00",,,,0,,"2,152.00",,,485,,,848,,,485,,,560,,,|,,
6,,"1,592.00",,,,468.5,,"2,152.00",,,468.5,,,560,,,485,,,468.5,,,---,,
7,,"2,429.00",,,,0,,"2,429.00",,,485,,,288,,,485,,,277,,,|,,
8,,"2,152.00",,,,439,,"2,429.00",,,439,,,277,,,485,,,439,,,---,,
9,,0,,,,809,,"2,440.00",,,809,,,"2,440.00",,,735,,,324,,,---,,
10,,"1,250.00",,,,485,,"1,250.00",,,809,,,"2,440.00",,,324,,,"1,250.00",,,|,,
11,,"2,210.00",,,,485,,"2,210.00",,,809,,,"1,190.00",,,324,,,960,,,|,,
12,,"1,250.00",,,,808,,"2,210.00",,,808,,,960,,,324,,,323,,,---,,
13,,0,,,,"1,207.50",,"2,440.00",,,"1,207.50",,,"2,440.00",,,411,,,398.5,,,---,,
14,325,809,325,"1,207.50","2,440.00",398.5,325,|,,,,,,,,,,,,,,,,,
15,650,809,650,"1,207.50","2,115.00",398.5,325,|,,,,,,,,,,,,,,,,,
16,"1,186.00",809,"1,186.00","1,207.50","1,790.00",398.5,536,|,,,,,,,,,,,,,,,,,
17,650,"1,176.00","1,186.00","1,176.00",536,398.5,367,---,,,,,,,,,,,,,,,,,
18,"2,436.00",809,"2,436.00","1,207.50","1,254.00",398.5,"1,250.00",|,,,,,,,,,,,,,,,,,
19,"1,186.00","1,133.00","2,436.00","1,133.00","1,250.00",398.5,324,---,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 15,848.0)   15,848.0",,,,,,Count of cuts   (1 x 19)   19,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
25 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,11614,,,,,,,,,,0,,,,0,,,"1,337.00",,,277,,,
2,,12161,,,,,,,,,,"1,337.00",,,,0,,,878,,,258,,,
3,,8942,,,,,,,,,,0,,,,277,,,"1,250.00",,,324,,,
4,,10297,,,,,,,,,,"1,250.00",,,,277,,,438.5,,,305,,,
5,,8480,,,,,,,,,,"1,688.50",,,,277,,,749,,,263.9,,,
6,,9394,,,,,,,,,,0,,,,601,,,"2,212.00",,,322,,,
7,,8958,,,,,,,,,,0,,,,923,,,"2,118.00",,,38,,,
8,,9704,,,,,,,,,,0,,,,961,,,"2,123.00",,,38,,,
9,,9888,,,,,,,,,,0,,,,999,,,"2,348.00",,,218,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,277,,"2,440.00",,,277,,,"2,440.00",,,"1,220.00",,,277,,,---,,
2,,"1,337.00",,,,0,,"1,337.00",,,277,,,"2,440.00",,,277,,,"1,337.00",,,|,,
3,,"2,215.00",,,,0,,"2,215.00",,,277,,,"1,103.00",,,277,,,878,,,|,,
4,,"1,337.00",,,,258,,"2,215.00",,,258,,,878,,,277,,,258,,,---,,
5,,0,,,,601,,"2,440.00",,,601,,,"2,440.00",,,943,,,324,,,---,,
6,,"1,250.00",,,,277,,"1,250.00",,,601,,,"2,440.00",,,324,,,"1,250.00",,,|,,
7,,"1,688.50",,,,277,,"1,688.50",,,601,,,"1,190.00",,,324,,,438.5,,,|,,
8,,"1,250.00",,,,582,,"1,688.50",,,582,,,438.5,,,324,,,305,,,---,,
9,,"2,437.50",,,,277,,"2,437.50",,,601,,,751.5,,,324,,,749,,,|,,
10,,"1,688.50",,,,540.9,,"2,437.50",,,540.9,,,749,,,324,,,263.9,,,---,,
11,,0,,,,923,,"2,440.00",,,923,,,"2,440.00",,,619,,,322,,,---,,
12,,"2,212.00",,,,601,,"2,212.00",,,923,,,"2,440.00",,,322,,,"2,212.00",,,|,,
13,,0,,,,961,,"2,440.00",,,961,,,"2,440.00",,,297,,,38,,,---,,
14,,"2,118.00",,,,923,,"2,118.00",,,961,,,"2,440.00",,,38,,,"2,118.00",,,|,,
15,0,999,"2,440.00",999,"2,440.00",259,38,---,,,,,,,,,,,,,,,,,
16,"2,123.00",961,"2,123.00",999,"2,440.00",38,"2,123.00",|,,,,,,,,,,,,,,,,,
17,0,"1,217.00","2,440.00","1,217.00","2,440.00",221,218,---,,,,,,,,,,,,,,,,,
18,"2,348.00",999,"2,348.00","1,217.00","2,440.00",218,"2,348.00",|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 18,847.5)   18,847.5",,,,,,Count of cuts   (1 x 18)   18,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
26 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,12252,,,,,,,,,,0,,,,0,,,468.5,,,558,,,
2,,11210,,,,,,,,,,0,,,,558,,,468.5,,,558,,,
3,,11439,,,,,,,,,,468.5,,,,0,,,555,,,763,,,*
4,,11940,,,,,,,,,,468.5,,,,763,,,305,,,421,,,*
5,,12410,,,,,,,,,,"1,023.50",,,,0,,,848,,,285,,,
6,,7957,,,,,,,,,,"1,023.50",,,,285,,,848,,,304,,,
7,,11314,,,,,,,,,,"1,023.50",,,,589,,,848,,,304,,,
8,,12370,,,,,,,,,,"1,023.50",,,,893,,,848,,,285,,,
9,,10915,,,,,,,,,,"1,871.50",,,,0,,,559,,,450,,,*
10,,11999,,,,,,,,,,"1,871.50",,,,450,,,483,,,763,,,*
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,468.5,,,,0,,468.5,,,"1,220.00",,,"2,440.00",,,"1,220.00",,,468.5,,,|,,
2,,0,,,,558,,468.5,,,558,,,468.5,,,"1,220.00",,,558,,,---,,
3,,0,,,,"1,116.00",,468.5,,,"1,116.00",,,468.5,,,662,,,558,,,---,,
4,,"1,023.50",,,,0,,"1,023.50",,,"1,220.00",,,"1,971.50",,,"1,220.00",,,555,,,|,,
5,,468.5,,,,763,,"1,023.50",,,763,,,555,,,"1,220.00",,,763,,,---,,
6,,468.5,,,,"1,184.00",,"1,023.50",,,"1,184.00",,,555,,,457,,,421,,,---,,
7,,773.5,,,,763,,773.5,,,"1,184.00",,,555,,,421,,,305,,,|,,
8,,"1,871.50",,,,0,,"1,871.50",,,"1,220.00",,,"1,416.50",,,"1,220.00",,,848,,,|,,
9,,"1,023.50",,,,285,,"1,871.50",,,285,,,848,,,"1,220.00",,,285,,,---,,
10,,"1,023.50",,,,589,,"1,871.50",,,589,,,848,,,935,,,304,,,---,,
11,,"1,023.50",,,,893,,"1,871.50",,,893,,,848,,,631,,,304,,,---,,
12,,"1,023.50",,,,"1,178.00",,"1,871.50",,,"1,178.00",,,848,,,327,,,285,,,---,,
13,,"1,871.50",,,,450,,"2,440.00",,,450,,,568.5,,,"1,220.00",,,450,,,---,,
14,"2,430.50",0,"2,430.50",450,568.5,450,559,|,,,,,,,,,,,,,,,,,
15,"1,871.50","1,213.00","2,440.00","1,213.00",568.5,770,763,---,,,,,,,,,,,,,,,,,
16,"2,354.50",450,"2,354.50","1,213.00",568.5,763,483,|,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 11,870.0)   11,870.0",,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
27 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,9793,,,,,,,,,,0,,,,0,,,898,,,305,,,
2,,7675,,,,,,,,,,898,,,,0,,,438.5,,,305,,,
3,,10673,,,,,,,,,,"1,336.50",,,,0,,,883,,,305,,,
4,,10643,,,,,,,,,,0,,,,305,,,438.5,,,305,,,
5,,11379,,,,,,,,,,438.5,,,,305,,,"1,734.00",,,304,,,
6,,9173,,,,,,,,,,0,,,,610,,,438.5,,,305,,,
7,,9386,,,,,,,,,,438.5,,,,610,,,"1,734.00",,,304,,,
8,,10776,,,,,,,,,,0,,,,915,,,"1,294.00",,,304,,,
9,,8579,,,,,,,,,,"1,294.00",,,,915,,,980,,,288,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0,,,,305,,"2,440.00",,,305,,,"2,440.00",,,"1,220.00",,,305,,,---,,
2,,898,,,,0,,898,,,305,,,"2,440.00",,,305,,,898,,,|,,
3,,"1,336.50",,,,0,,"1,336.50",,,305,,,"1,542.00",,,305,,,438.5,,,|,,
4,,"2,219.50",,,,0,,"2,219.50",,,305,,,"1,103.50",,,305,,,883,,,|,,
5,,0,,,,610,,"2,440.00",,,610,,,"2,440.00",,,915,,,305,,,---,,
6,,438.5,,,,305,,438.5,,,610,,,"2,440.00",,,305,,,438.5,,,|,,
7,,"2,172.50",,,,305,,"2,172.50",,,610,,,"2,001.50",,,305,,,"1,734.00",,,|,,
8,,438.5,,,,609,,"2,172.50",,,609,,,"1,734.00",,,305,,,304,,,---,,
9,,0,,,,915,,"2,440.00",,,915,,,"2,440.00",,,610,,,305,,,---,,
10,,438.5,,,,610,,438.5,,,915,,,"2,440.00",,,305,,,438.5,,,|,,
11,,"2,172.50",,,,610,,"2,172.50",,,915,,,"2,001.50",,,305,,,"1,734.00",,,|,,
12,,438.5,,,,914,,"2,172.50",,,914,,,"1,734.00",,,305,,,304,,,---,,
13,,0,,,,"1,219.00",,"2,440.00",,,"1,219.00",,,"2,440.00",,,305,,,304,,,---,,
14,,"1,294.00",,,,915,,"1,294.00",,,"1,219.00",,,"2,440.00",,,304,,,"1,294.00",,,|,,
15,,"2,274.00",,,,915,,"2,274.00",,,"1,219.00",,,"1,146.00",,,304,,,980,,,|,,
16,,"1,294.00",,,,"1,203.00",,"2,274.00",,,"1,203.00",,,980,,,304,,,288,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 16,951.0)   16,951.0",,,,,,,,,,,,,,,Count of cuts   (1 x 16)   16,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Layout,,,Stock #,,,,Description,,,,,,Remnants,,,,Length,,,Width,,,Repeat,,
28 of 28,,,1,,,,,,,,,,,,,,"2,440.00",,,"1,220.00",,,1x,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
#,,Part #,,,Description,,,,,Order #,,X-coord,,,,Y-coord,,,Length,,,Width,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,11844,,,,,,,,,,0,,,,0,,,878,,,258,,,
2,,10100,,,,,,,,,,878,,,,0,,,862,,,178,,,
3,,10760,,,,,,,,,,0,,,,258,,,"1,692.00",,,58,,,
4,,10800,,,,,,,,,,0,,,,316,,,"1,734.00",,,304,,,
5,,11565,,,,,,,,,,0,,,,620,,,450,,,559,,,
6,,11985,,*,,,,,*,,,450,,,,620,,,"1,337.00",,,277,,,
Cuts - absolute coordinates,,,,,,,,,,,,,,Sub-stocks FIFO,,,,,,,,,,,
#,,X1,,,,Y1,,X2,,,Y2,,,Length,,,Width,,,Cut,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
1,,"1,787.00",,,,0,,"1,787.00",,,"1,220.00",,,"2,440.00",,,"1,220.00",,,"1,787.00",,,|,,
2,,0,,,,258,,"1,787.00",,,258,,,"1,787.00",,,"1,220.00",,,258,,,---,,
3,,878,,,,0,,878,,,258,,,"1,787.00",,,258,,,878,,,|,,
4,,"1,740.00",,,,0,,"1,740.00",,,258,,,909,,,258,,,862,,,|,,
5,,878,,,,178,,"1,740.00",,,178,,,862,,,258,,,178,,,---,,
6,,0,,,,316,,"1,787.00",,,316,,,"1,787.00",,,962,,,58,,,---,,
7,,"1,692.00",,,,258,,"1,692.00",,,316,,,"1,787.00",,,58,,,"1,692.00",,,|,,
8,,0,,,,620,,"1,787.00",,,620,,,"1,787.00",,,904,,,304,,,---,,
9,,"1,734.00",,,,316,,"1,734.00",,,620,,,"1,787.00",,,304,,,"1,734.00",,,|,,
10,,450,,,,620,,450,,,"1,220.00",,,"1,787.00",,,600,,,450,,,|,,
11,,0,,,,"1,179.00",,450,,,"1,179.00",,,450,,,600,,,559,,,---,,
12,,450,,,,897,,"1,787.00",,,897,,,"1,337.00",,,600,,,277,,,---,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Sum of cuts   (1 x 10,708.0)   10,708.0",,,,,,,,,,,,,,,Count of cuts   (1 x 12)   12,,,,,,,,,,
